1538323199,4617232,8,1,1441
1538323200,2080296,8,1,1441
1538323200,4211224,96,1,1441
1538323200,13951104,4,1,1441
1538323200,2051840,8,1,1441
1538323200,37210352,10,1,1441
1538323200,45183880,7,1,1441
1538323200,5905216,8,1,1441
1538323200,35989784,8,1,1441
1538323200,47973072,8,1,1441
1538323201,1640072,8,1,1441
1538323201,12130168,2,1,1441
1538323201,12129392,3,1,1441
1538323202,1290248,8,1,1441
1538323202,4346752,184,1,1441
1538323202,12129392,3,1,1441
1538323202,28671024,1,1,1441
1538323202,25863352,3,1,1441
1538323202,45183880,8,1,1441
1538323204,1290760,8,1,1441
1538323204,1640072,8,1,1441
1538323204,12129392,4,1,1441
1538323205,4346936,32,1,1441
1538323205,4211088,8,1,1441
1538323205,4211080,8,1,1441
1538323206,4211216,16,1,1441
1538323206,7644920,8,1,1441
1538323206,26485432,16,1,1441
1538323206,12086928,16,1,1441
1538323209,4211096,8,1,1441
1538323209,1793736,8,1,1441
1538323209,35201488,22,1,1441
1538323209,1885288,8,1,1441
1538323209,8645752,8,1,1441
1538323209,4448232,8,1,1441
1538323209,4440744,8,1,1441
1538323209,1981896,8,1,1441
1538323209,12889000,8,1,1441
1538323209,2173568,8,1,1441
1538323209,4447736,8,1,1441
1538323209,1661584,8,1,1441
1538323209,1128232,8,1,1441
1538323209,1849696,8,1,1441
1538323209,4440952,8,1,1441
1538323209,6216024,8,1,1441
1538323209,2727568,8,1,1441
1538323209,4448696,8,1,1441
1538323209,4441504,8,1,1441
1538323209,4449512,8,1,1441
1538323209,4441592,8,1,1441
1538323209,4479184,8,1,1441
1538323209,4445944,8,1,1441
1538323209,4479200,8,1,1441
1538323209,4479232,16,1,1441
1538323209,4480152,8,1,1441
1538323209,4480448,8,1,1441
1538323209,4523208,8,1,1441
1538323209,4523360,8,1,1441
1538323209,4524016,8,1,1441
1538323209,4525048,8,1,1441
1538323209,4525184,8,1,1441
1538323209,4525344,8,1,1441
1538323209,4564208,16,1,1441
1538323209,4564232,8,1,1441
1538323209,4577072,8,1,1441
1538323209,4593824,8,1,1441
1538323209,4582160,8,1,1441
1538323209,4582256,8,1,1441
1538323209,4582280,8,1,1441
1538323209,4596040,16,1,1441
1538323209,4612832,8,1,1441
1538323209,4606888,8,1,1441
1538323209,4607160,8,1,1441
1538323209,4617176,16,1,1441
1538323209,4617200,8,1,1441
1538323209,4617232,8,1,1441
1538323209,4622208,8,1,1441
1538323209,4622696,8,1,1441
1538323209,4618328,8,1,1441
1538323209,4618360,8,1,1441
1538323209,4638840,8,1,1441
1538323209,4651048,8,1,1441
1538323209,4648808,8,1,1441
1538323209,4650008,8,1,1441
1538323209,4650192,8,1,1441
1538323209,4647280,8,1,1441
1538323209,4648200,8,1,1441
1538323209,4653296,8,1,1441
1538323209,4678272,8,1,1441
1538323209,4666400,8,1,1441
1538323209,4663128,8,1,1441
1538323209,4663720,8,1,1441
1538323209,4690224,8,1,1441
1538323209,4697208,8,1,1441
1538323209,4704096,8,1,1441
1538323209,4728752,8,1,1441
1538323209,4728912,8,1,1441
1538323210,4346968,32,1,1441
1538323210,4211216,8,1,1441
1538323210,4211072,8,1,1441
1538323210,4211088,8,1,1441
1538323210,2316600,8,1,1441
1538323210,2316808,16,1,1441
1538323210,2363048,16,1,1441
1538323211,12129392,4,1,1441
1538323212,1290248,8,1,1441
1538323212,12129392,5,1,1441
1538323213,12130168,3,1,1441
1538323214,8625000,56,1,1441
1538323214,4211216,16,1,1441
1538323214,8625000,8,1,1441
1538323214,4211096,8,1,1441
1538323214,4211224,8,1,1441
1538323214,21621192,8,1,1441
1538323214,13266224,16,1,1441
1538323214,13266248,8,1,1441
1538323214,18244016,8,1,1441
1538323214,19365120,8,1,1441
1538323214,4211096,8,1,1441
1538323214,4211224,16,1,1441
1538323215,12129392,5,1,1441
1538323215,4347000,40,1,1441
1538323215,4211088,8,1,1441
1538323215,4211080,8,1,1441
1538323219,4211216,16,1,1441
1538323219,7324784,6,1,1441
1538323220,4211096,8,1,1441
1538323220,13951104,5,1,1441
1538323220,4211224,8,1,1441
1538323220,4582160,8,1,1441
1538323221,13297208,8,1,1441
1538323221,16052944,8,1,1441
1538323221,16052984,8,1,1441
1538323221,12129392,6,1,1441
1538323221,13297256,24,1,1441
1538323221,13309568,8,1,1441
1538323223,1290248,8,1,1441
1538323224,12129392,7,1,1441
1538323225,4347040,40,1,1441
1538323225,4211088,8,1,1441
1538323225,4211072,8,1,1441
1538323226,45621384,8,1,1441
1538323226,12130168,3,1,1441
1538323226,4211216,16,1,1441
1538323226,4211096,16,1,1441
1538323226,12129392,7,1,1441
1538323226,6216024,8,1,1441
1538323226,592864,8,1,1441
1538323226,35201504,8,1,1441
1538323226,4447752,8,1,1441
1538323226,1494200,8,1,1441
1538323226,12876368,8,1,1441
1538323226,4440952,8,1,1441
1538323226,4479200,8,1,1441
1538323226,4441504,8,1,1441
1538323226,4480152,8,1,1441
1538323226,4582160,8,1,1441
1538323226,4653296,8,1,1441
1538323226,4663248,8,1,1441
1538323226,4690224,8,1,1441
1538323226,4728752,8,1,1441
1538323226,4728784,8,1,1441
1538323227,12129392,9,1,1441
1538323228,4211232,48,1,1441
1538323228,7246232,24,1,1441
1538323228,7246360,8,1,1441
1538323228,7246360,16,1,1441
1538323228,7246384,8,1,1441
1538323228,7246360,8,1,1441
1538323228,4211144,16,1,1441
1538323230,13554808,6,1,1441
1538323230,28671032,4,1,1441
1538323230,4211280,40,1,1441
1538323230,28671008,8,1,1441
1538323230,45183896,8,1,1441
1538323230,46639464,6,1,1441
1538323230,28671040,4,1,1441
1538323230,25863352,7,1,1441
1538323230,4347080,128,1,1441
1538323230,4211088,8,1,1441
1538323230,4211080,8,1,1441
1538323231,17032904,8,1,1441
1538323231,30436160,8,1,1441
1538323231,1322480,8,1,1441
1538323231,12129400,2,1,1441
1538323231,18164064,8,1,1441
1538323231,17033016,8,1,1441
1538323231,1322568,16,1,1441
1538323231,30200200,8,1,1441
1538323231,18164168,16,1,1441
1538323231,1640072,8,1,1441
1538323232,1290248,8,1,1441
1538323232,12129400,3,1,1441
1538323234,1290760,8,1,1441
1538323234,12129400,3,1,1441
1538323235,4211216,8,1,1441
1538323235,4612832,8,1,1441
1538323238,12130168,4,1,1441
1538323240,4347208,32,1,1441
1538323240,4211088,8,1,1441
1538323240,4211072,8,1,1441
1538323241,1290248,8,1,1441
1538323241,12129400,4,1,1441
1538323242,4211216,8,1,1441
1538323242,592864,8,1,1441
1538323242,4447752,8,1,1441
1538323242,12889000,8,1,1441
1538323242,35201512,8,1,1441
1538323242,4441592,8,1,1441
1538323242,12882592,8,1,1441
1538323242,1885288,8,1,1441
1538323242,1776496,8,1,1441
1538323242,6216024,8,1,1441
1538323242,6666088,8,1,1441
1538323242,4480360,8,1,1441
1538323242,35201504,8,1,1441
1538323242,12129400,6,1,1441
1538323242,4446192,8,1,1441
1538323242,4525048,8,1,1441
1538323242,4525368,8,1,1441
1538323242,4594272,8,1,1441
1538323242,4582160,8,1,1441
1538323242,4641632,8,1,1441
1538323242,4647328,8,1,1441
1538323242,4648200,8,1,1441
1538323242,4655128,8,1,1441
1538323242,4655160,8,1,1441
1538323242,4665056,8,1,1441
1538323242,4663072,8,1,1441
1538323242,4663128,8,1,1441
1538323242,4663248,8,1,1441
1538323242,4663264,8,1,1441
1538323242,4750928,8,1,1441
1538323245,12129400,6,1,1441
1538323245,4347240,32,1,1441
1538323245,4211088,8,1,1441
1538323245,4211080,8,1,1441
1538323246,22161808,8,1,1441
1538323246,7644920,8,1,1441
1538323246,26485432,16,1,1441
1538323246,12086944,16,1,1441
1538323247,8625000,56,1,1441
1538323247,4211216,8,1,1441
1538323247,8625000,8,1,1441
1538323247,4211088,8,1,1441
1538323247,21621192,8,1,1441
1538323247,13266224,16,1,1441
1538323247,13266248,8,1,1441
1538323247,18244008,8,1,1441
1538323247,19365120,8,1,1441
1538323247,4211224,8,1,1441
1538323247,4211096,8,1,1441
1538323249,12130168,4,1,1441
1538323250,12130168,4,1,1441
1538323250,4612832,8,1,1441
1538323251,12175016,8,1,1441
1538323251,12129400,7,1,1441
1538323251,4211224,8,1,1441
1538323251,12175032,8,1,1441
1538323251,8587272,6,1,1441
1538323251,8587280,8,1,1441
1538323251,17048840,8,1,1441
1538323252,4211104,8,1,1441
1538323252,7262072,96,1,1441
1538323253,1290248,8,1,1441
1538323253,2565824,8,1,1441
1538323253,7644920,8,1,1441
1538323253,4211232,8,1,1441
1538323253,12086960,16,1,1441
1538323253,26485440,8,1,1441
1538323253,12196856,2,1,1441
1538323254,4211104,16,1,1441
1538323254,13375232,64,1,1441
1538323254,12129400,8,1,1441
1538323255,4347272,56,1,1441
1538323255,4211216,8,1,1441
1538323255,4211072,8,1,1441
1538323256,8625000,16,1,1441
1538323256,4211088,8,1,1441
1538323256,8625000,8,1,1441
1538323256,4211216,16,1,1441
1538323256,4211096,8,1,1441
1538323256,616152,8,1,1441
1538323256,716312,8,1,1441
1538323256,22229248,8,1,1441
1538323256,2137672,8,1,1441
1538323256,4211224,8,1,1441
1538323256,4211096,8,1,1441
1538323258,4525048,8,1,1441
1538323258,1793736,8,1,1441
1538323258,12876368,8,1,1441
1538323258,35201512,9,1,1441
1538323258,4440952,8,1,1441
1538323258,2179992,8,1,1441
1538323258,4525184,8,1,1441
1538323258,4582160,8,1,1441
1538323258,4612832,8,1,1441
1538323258,4606888,8,1,1441
1538323258,4617232,8,1,1441
1538323258,4663720,8,1,1441
1538323258,4728752,8,1,1441
1538323258,4728784,8,1,1441
1538323260,4347328,40,1,1441
1538323260,4211216,8,1,1441
1538323260,4211080,8,1,1441
1538323261,12129400,9,1,1441
1538323261,12130168,5,1,1441
1538323262,1290248,8,1,1441
1538323262,12129408,1,1,1441
1538323263,4211088,8,1,1441
