104,W,18356527104,4096,1577808000062249
104,W,8849784832,24576,1577808000062410
104,W,8849809408,4096,1577808000063019
104,W,17716080640,4096,1577808001268352
104,W,18309804032,4096,1577808001276732
104,W,8849813504,40960,1577808001276943
104,W,17706508288,4096,1577808001277020
104,W,8849854464,4096,1577808001277656
104,W,17715027968,4096,1577808003207653
104,W,17560096768,4096,1577808006752133
104,W,18309804032,4096,1577808006752140
104,W,8849858560,32768,1577808006752357
104,W,17715027968,4096,1577808006752428
104,W,18335674368,4096,1577808006752472
104,W,8849891328,4096,1577808006753090
104,W,18309808128,12288,1577808006818175
104,W,18309816320,4096,1577808006818741
104,W,8849895424,24576,1577808006818930
104,W,18335674368,4096,1577808006818996
104,W,8849920000,4096,1577808006819571
104,W,17977782272,12288,1577808009974624
104,W,18309816320,4096,1577808011962783
104,W,18335674368,4096,1577808011962827
104,W,8849924096,24576,1577808011962957
104,W,8849948672,4096,1577808011963566
104,W,1048576,12288,1577808014971730
104,W,17613332480,4096,1577808014971764
104,W,4296081408,4096,1577808014971805
104,W,17638055936,4096,1577808014971835
104,W,4296220672,4096,1577808014971869
104,W,4296241152,4096,1577808014971907
104,W,17180930048,4096,1577808014971952
104,W,17180950528,4096,1577808014971987
104,W,17181065216,4096,1577808014972026
104,W,17181745152,4096,1577808014972063
104,W,21476016128,4096,1577808014972146
104,W,4296310784,4096,1577808014972664
104,W,4296417280,8192,1577808014972700
104,W,4330278912,4096,1577808014972734
104,W,8849952768,8192,1577808019956800
104,W,8849960960,4096,1577808019957425
104,W,18356531200,8192,1577808024974669
104,W,8849981440,8192,1577808028959775
104,W,8849965056,16384,1577808028959779
104,W,8849989632,4096,1577808028960389
104,W,8849993728,8192,1577808034962711
104,W,18356535296,4096,1577808034962740
104,W,8850001920,4096,1577808034963304
104,W,17560100864,4096,1577808034974571
104,W,8850006016,4096,1577808039971707
104,W,8850010112,20480,1577808039972341
104,W,17977782272,4096,1577808039972414
104,W,17977790464,4096,1577808039972480
104,W,8850030592,4096,1577808039973011
104,W,8850034688,12288,1577808045956787
104,W,18356535296,4096,1577808045956788
104,W,8850046976,4096,1577808045957418
104,W,1056768,4096,1577808049971733
104,W,17638055936,4096,1577808049971771
104,W,17180925952,4096,1577808049971802
104,W,17182482432,4096,1577808049971839
104,W,17514528768,4096,1577808049971847
104,W,17180950528,4096,1577808049971856
104,W,17181065216,4096,1577808049971901
104,W,21476016128,4096,1577808049971951
104,W,4296310784,4096,1577808049972448
104,W,18356539392,4096,1577808054974651
104,W,17560100864,4096,1577808060965777
104,W,8850051072,24576,1577808060965807
104,W,18356539392,4096,1577808060965867
104,W,8850075648,4096,1577808060966421
104,W,17713401856,4096,1577808062423772
104,W,17560100864,4096,1577808064974627
104,W,18309816320,12288,1577808066022052
104,W,17713401856,4096,1577808066022638
104,W,18309824512,4096,1577808066022760
104,W,8850079744,4096,1577808066022774
104,W,17706508288,4096,1577808066022831
104,W,18335674368,4096,1577808066022896
104,W,8850083840,65536,1577808066023037
104,W,8850149376,4096,1577808066023986
104,W,17977782272,4096,1577808069974666
104,W,17977790464,4096,1577808069974729
104,W,18309824512,4096,1577808071667869
104,W,17560100864,4096,1577808071667877
104,W,18335674368,4096,1577808071667963
104,W,8850153472,24576,1577808071668000
104,W,8850178048,4096,1577808071668595
104,W,8850182144,8192,1577808079956704
104,W,8850190336,4096,1577808079957309
104,W,18356543488,4096,1577808084974658
104,W,17560100864,4096,1577808088960000
104,W,8850194432,24576,1577808088960057
104,W,8850219008,4096,1577808088960757
104,W,8850223104,8192,1577808094956719
104,W,18356543488,4096,1577808094956744
104,W,8850231296,4096,1577808094957322
104,W,4296417280,8192,1577808094971651
104,W,10739683328,4096,1577808094971688
104,W,6443765760,4096,1577808094971689
104,W,17180930048,4096,1577808094971756
104,W,17180950528,4096,1577808094971788
104,W,17613332480,4096,1577808094971790
104,W,17182482432,4096,1577808094971794
104,W,17181065216,4096,1577808094971822
104,W,17638055936,4096,1577808094971836
104,W,17181745152,4096,1577808094971877
104,W,1048576,4096,1577808094971947
104,W,1056768,4096,1577808094971970
104,W,2148679680,4096,1577808094971992
104,W,2148691968,4096,1577808094972024
104,W,2148769792,4096,1577808094972057
104,W,4296220672,4096,1577808094972088
104,W,4296228864,4096,1577808094972121
104,W,21476016128,4096,1577808094972153
104,W,17713405952,4096,1577808094975649
104,W,18309828608,8192,1577808094975681
104,W,18335678464,4096,1577808094975757
104,W,8850235392,4096,1577808099972723
104,W,8850239488,40960,1577808099973486
104,W,17977782272,4096,1577808099973553
104,W,17977790464,4096,1577808099973597
104,W,8850280448,4096,1577808099974199
104,W,8850284544,12288,1577808105956721
104,W,8850296832,4096,1577808105957359
104,W,8850300928,8192,1577808112959700
104,W,8850309120,4096,1577808112960311
104,W,18356547584,8192,1577808114975686
104,W,8850313216,20480,1577808120962806
104,W,18356551680,4096,1577808120962830
104,W,8850333696,4096,1577808120963409
104,W,17713410048,4096,1577808122834151
104,W,18335678464,4096,1577808124975687
104,W,18309832704,8192,1577808124975927
104,W,18309836800,4096,1577808126397727
104,W,17560100864,4096,1577808126398347
104,W,17713410048,4096,1577808126398422
104,W,18309836800,4096,1577808126398465
104,W,8850337792,40960,1577808126398537
104,W,8850378752,4096,1577808126399212
104,W,17977782272,4096,1577808129975642
104,W,17977790464,4096,1577808129975717
104,W,17560100864,4096,1577808131956685
104,W,18309836800,4096,1577808131956710
104,W,18335678464,4096,1577808131956790
104,W,8850382848,24576,1577808131956811
104,W,8850407424,4096,1577808131957445
104,W,1048576,4096,1577808134972750
104,W,17613332480,4096,1577808134972769
104,W,4296310784,4096,1577808134972807
104,W,17638055936,4096,1577808134972828
104,W,4296417280,8192,1577808134972839
104,W,17180930048,4096,1577808134972910
104,W,17180950528,4096,1577808134972983
104,W,17181065216,4096,1577808134973027
104,W,17181745152,4096,1577808134973062
104,W,17584615424,4096,1577808134973097
104,W,17852231680,4096,1577808134973134
104,W,21476016128,4096,1577808134973170
104,W,1056768,4096,1577808134973759
104,W,4296220672,4096,1577808134973794
104,W,8850411520,8192,1577808139956635
104,W,18356551680,4096,1577808139956684
104,W,8850419712,4096,1577808139957211
104,W,18356555776,4096,1577808144975605
104,W,18356555776,4096,1577808149524989
104,W,17560100864,4096,1577808149525052
104,W,8850423808,24576,1577808149525093
104,W,8850448384,4096,1577808149525734
104,W,8850452480,8192,1577808154965832
104,W,18356555776,4096,1577808154965864
104,W,8850460672,4096,1577808154966432
104,W,18309840896,8192,1577808154973672
104,W,8850464768,4096,1577808159972684
104,W,8850468864,20480,1577808159973526
104,W,17977782272,4096,1577808159973566
104,W,17977790464,4096,1577808159973598
104,W,8850489344,4096,1577808159974240
104,W,8850493440,12288,1577808165959692
104,W,18356555776,4096,1577808165959694
104,W,8850505728,4096,1577808165960284
