105,W,24111550464,4096,1577808001728616
105,W,8755372032,40960,1577808001729164
105,W,8755412992,4096,1577808001729870
105,W,24147845120,8192,1577808001743121
105,W,8755417088,73728,1577808006959125
105,W,8755490816,4096,1577808006959900
105,W,24271257600,4096,1577808009553401
105,W,4330967040,4096,1577808009553695
105,W,23625547776,4096,1577808009553716
105,W,1056768,4096,1577808009553752
105,W,23625572352,4096,1577808009553759
105,W,23626084352,4096,1577808009553793
105,W,4296081408,4096,1577808009553809
105,W,4296167424,12288,1577808009553830
105,W,4296187904,8192,1577808009553938
105,W,4296400896,4096,1577808009553960
105,W,6443675648,4096,1577808009553988
105,W,8591273984,4096,1577808009554018
105,W,23623376896,8192,1577808009554047
105,W,23623389184,4096,1577808009554079
105,W,23909400576,4096,1577808009554110
105,W,25770917888,4096,1577808009554140
105,W,25771130880,4096,1577808009554171
105,W,1048576,8192,1577808009554205
105,W,25804718080,4096,1577808009554239
105,W,8755494912,8192,1577808012006243
105,W,8755503104,4096,1577808012006789
105,W,24333254656,53248,1577808014562600
105,W,24332275712,516096,1577808014562958
105,W,24333307904,516096,1577808014563219
105,W,24332791808,462848,1577808014563734
105,W,24333824000,516096,1577808014563927
105,W,24334340096,487424,1577808014564678
105,W,24334823424,4096,1577808017010504
105,W,8755507200,73728,1577808017010547
105,W,8755580928,4096,1577808017011372
105,W,4558221312,4096,1577808019569449
105,W,8755585024,8192,1577808022010809
105,W,8755593216,4096,1577808022011433
105,W,8755597312,8192,1577808027010742
105,W,8755605504,4096,1577808027011257
105,W,24307150848,12288,1577808029585435
105,W,8755609600,28672,1577808032010848
105,W,8755638272,4096,1577808032011464
105,W,4558213120,4096,1577808034593529
105,W,5157478400,4096,1577808034593537
105,W,5369843712,4096,1577808034593813
105,W,5370109952,4096,1577808034593850
105,W,5370372096,4096,1577808034593873
105,W,5370683392,4096,1577808034593913
105,W,5373239296,4096,1577808034594404
105,W,5371072512,4096,1577808034594413
105,W,5371101184,4096,1577808034594429
105,W,5373485056,20480,1577808034594434
105,W,5371338752,4096,1577808034594444
105,W,5372043264,4096,1577808034594470
105,W,5372739584,4096,1577808034594518
105,W,5370793984,4096,1577808034594529
105,W,5372862464,4096,1577808034594544
105,W,5377380352,4096,1577808034594548
105,W,5377421312,4096,1577808034594561
105,W,5377437696,4096,1577808034594593
105,W,24295526400,4096,1577808034595310
105,W,24298029056,4096,1577808034595313
105,W,1441886208,4096,1577808034595346
105,W,24298258432,4096,1577808034595352
105,W,24295575552,4096,1577808034595361
105,W,24141697024,4096,1577808034595364
105,W,24298967040,4096,1577808034595369
105,W,24295628800,4096,1577808034595377
105,W,24299761664,4096,1577808034595380
105,W,24295690240,4096,1577808034595390
105,W,24299200512,4096,1577808034595399
105,W,24295739392,4096,1577808034595404
105,W,24295788544,4096,1577808034595419
105,W,24299454464,4096,1577808034595430
105,W,24295841792,4096,1577808034595433
105,W,5377454080,4096,1577808034595439
105,W,24295890944,4096,1577808034595449
105,W,24299913216,4096,1577808034595449
105,W,5377474560,4096,1577808034595458
105,W,24299610112,4096,1577808034595460
105,W,4558217216,4096,1577808034595464
105,W,5377507328,4096,1577808034595471
105,W,24300118016,4096,1577808034595476
105,W,24111550464,4096,1577808034595482
105,W,25926299648,4096,1577808034595484
105,W,5377523712,4096,1577808034595485
105,W,24171212800,4096,1577808034595498
105,W,24300339200,4096,1577808034595504
105,W,4558221312,4096,1577808034595514
105,W,24301092864,8192,1577808034595522
105,W,23624998912,4096,1577808034595530
105,W,5377572864,4096,1577808034595551
105,W,5377593344,4096,1577808034595592
105,W,23625535488,4096,1577808034595604
105,W,23625543680,4096,1577808034595622
105,W,5377609728,4096,1577808034595625
105,W,23625551872,12288,1577808034595639
105,W,5377626112,4096,1577808034595655
105,W,23626084352,4096,1577808034595660
105,W,23660015616,4096,1577808034595678
105,W,5377683456,4096,1577808034595686
105,W,5377699840,4096,1577808034595717
105,W,5377720320,4096,1577808034595748
105,W,5377806336,4096,1577808034595779
105,W,5377978368,4096,1577808034595811
105,W,24271257600,4096,1577808034595831
105,W,24294518784,4096,1577808034595842
105,W,24294752256,4096,1577808034595870
105,W,24294879232,4096,1577808034595991
105,W,24295243776,4096,1577808034596019
105,W,24295399424,4096,1577808034596050
105,W,24295497728,4096,1577808034596080
105,W,1048576,4096,1577808034596112
105,W,4296175616,4096,1577808034596144
105,W,23623434240,4096,1577808034596175
105,W,23909011456,4096,1577808034596211
105,W,24334827520,516096,1577808034596274
105,W,23909400576,4096,1577808034596365
105,W,24335343616,8192,1577808034596451
105,W,24335351808,507904,1577808034597066
105,W,24335859712,516096,1577808034597749
105,W,24336375808,118784,1577808034598106
105,W,8755642368,40960,1577808037030582
105,W,24336490496,4096,1577808037030663
105,W,8755683328,4096,1577808037031208
105,W,8755687424,8192,1577808042069865
105,W,8755695616,4096,1577808042070402
105,W,8755699712,20480,1577808047071223
105,W,8755720192,4096,1577808047071806
105,W,8755724288,8192,1577808052070975
105,W,8755732480,4096,1577808052071466
105,W,8755736576,8192,1577808057089934
105,W,8755744768,4096,1577808057090481
105,W,4431376384,4096,1577808061768313
105,W,8755748864,65536,1577808062109349
105,W,8755814400,4096,1577808062110120
105,W,24271257600,4096,1577808064705665
105,W,24147853312,4096,1577808065280560
105,W,8755818496,73728,1577808065281229
105,W,8755892224,4096,1577808065281986
105,W,24147853312,4096,1577808065282455
105,W,8755896320,8192,1577808065282924
105,W,8755904512,4096,1577808065283390
105,W,24147730432,4096,1577808065283889
105,W,24183902208,4096,1577808065283934
105,W,8755908608,8192,1577808065284382
105,W,8755916800,4096,1577808065284957
105,W,24146198528,4096,1577808066018964
105,W,4331298816,4096,1577808069714141
105,W,17181970432,4096,1577808069714475
105,W,23625547776,4096,1577808069714492
105,W,23626084352,4096,1577808069714507
105,W,24337448960,77824,1577808069714938
105,W,24337526784,516096,1577808069715520
105,W,24336494592,516096,1577808069715549
105,W,1052672,4096,1577808069715734
105,W,4296019968,4096,1577808069715772
105,W,4296081408,4096,1577808069715831
105,W,4296167424,12288,1577808069715872
105,W,4296183808,12288,1577808069715905
105,W,4296249344,4096,1577808069715938
105,W,4296257536,4096,1577808069715970
105,W,6443675648,4096,1577808069716002
105,W,6586171392,4096,1577808069716090
105,W,17181523968,4096,1577808069716122
105,W,17181585408,4096,1577808069716154
105,W,17181782016,4096,1577808069716185
105,W,24338042880,516096,1577808069716313
105,W,24337010688,438272,1577808069716832
105,W,25770856448,4096,1577808069716989
105,W,25771122688,4096,1577808069717007
105,W,24338558976,516096,1577808069717084
105,W,24339075072,327680,1577808069717716
105,W,24339398656,4096,1577808070291214
105,W,8755920896,45056,1577808070291274
105,W,8755965952,4096,1577808070291922
105,W,24307159040,12288,1577808074721433
105,W,4558213120,8192,1577808074721490
105,W,4558221312,4096,1577808074721559
105,W,8755970048,81920,1577808075310588
105,W,8756051968,4096,1577808075311699
105,W,8756056064,12288,1577808080349113
