1538323199,120534072,8,1,1437
1538323199,6304528,8,1,1437
1538323199,6304880,8,1,1437
1538323199,6025040,8,1,1437
1538323199,6306464,8,1,1437
1538323199,6307800,16,1,1437
1538323200,6307840,16,1,1437
1538323200,120534072,8,1,1437
1538323200,6307904,32,1,1437
1538323200,6025168,8,1,1437
1538323200,6308608,56,1,1437
1538323200,6308680,8,1,1437
1538323200,6303456,8,1,1437
1538323200,120534072,8,1,1437
1538323200,6025040,16,1,1437
1538323200,120534072,8,1,1437
1538323200,6025176,8,1,1437
1538323200,120534072,8,1,1437
1538323200,6025048,8,1,1437
1538323200,120534072,16,1,1437
1538323200,6025176,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025048,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025176,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025048,16,1,1437
1538323200,120534080,8,1,1437
1538323200,6025184,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025056,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025184,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025056,8,1,1437
1538323200,120534080,8,1,1437
1538323200,6025184,8,1,1437
1538323200,120534080,16,1,1437
1538323200,6025056,16,1,1437
1538323200,120534088,8,1,1437
1538323200,6025192,8,1,1437
1538323200,120534088,8,1,1437
1538323200,6025064,8,1,1437
1538323200,120534088,8,1,1437
1538323200,6025192,8,1,1437
1538323200,120534088,8,1,1437
1538323200,6025064,8,1,1437
1538323200,120534088,8,1,1437
1538323200,6025192,16,1,1437
1538323200,120534088,8,1,1437
1538323200,6025072,8,1,1437
1538323200,120534088,8,1,1437
1538323200,6025200,8,1,1437
1538323200,120534088,8,1,1437
1538323200,6025072,8,1,1437
1538323200,120534088,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025200,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025072,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025200,16,1,1437
1538323200,120561400,8,1,1437
1538323200,6025080,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025208,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025080,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025208,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6025080,8,1,1437
1538323200,120561400,8,1,1437
1538323200,6064664,128,1,1437
1538323200,6025088,8,1,1437
1538323200,120561400,16,1,1437
1538323200,6024960,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6025088,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6024960,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6025088,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6024960,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6025088,16,1,1437
1538323200,120561408,8,1,1437
1538323200,6024968,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6025096,8,1,1437
1538323200,120561408,8,1,1437
1538323200,6024968,8,1,1437
1538323200,120561408,16,1,1437
1538323200,6025096,8,1,1437
1538323200,120561416,8,1,1437
1538323200,6024968,8,1,1437
1538323200,120561416,8,1,1437
1538323200,6025096,16,1,1437
1538323200,120561416,8,1,1437
1538323200,6024976,8,1,1437
1538323200,120561416,8,1,1437
1538323200,6025104,8,1,1437
1538323200,120561416,8,1,1437
1538323200,6024976,8,1,1437
1538323200,120561416,8,1,1437
1538323200,6025104,8,1,1437
1538323200,120561416,8,1,1437
1538323200,6024976,8,1,1437
1538323200,120561416,16,1,1437
1538323200,6025104,16,1,1437
1538323200,120561424,8,1,1437
1538323200,6024984,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6025112,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6024984,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6025112,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6024984,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6025112,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6024992,8,1,1437
1538323200,120561424,8,1,1437
1538323200,6025120,16,1,1437
1538323200,120561424,16,1,1437
1538323200,6025000,8,1,1437
1538323200,120561432,24,1,1437
1538323200,6025128,8,1,1437
1538323200,120561448,8,1,1437
1538323200,6025000,16,1,1437
1538323200,120596456,24,1,1437
1538323200,120561448,80,1,1437
1538323200,6025136,8,1,1437
1538323200,120596472,16,1,1437
1538323200,6025008,8,1,1437
1538323200,120596480,48,1,1437
1538323200,6025136,8,1,1437
1538323201,133059640,8,1,1437
1538323201,48521072,8,1,1437
1538323201,82448080,18,1,1437
1538323201,136277208,8,1,1437
1538323201,93260112,4,1,1437
1538323201,82716320,8,1,1437
1538323201,19447224,8,1,1437
1538323201,120561528,2,1,1437
1538323201,136277248,8,1,1437
1538323201,4892192,32,1,1437
1538323201,123346008,30,1,1437
1538323201,129884712,8,1,1437
1538323201,129884736,24,1,1437
1538323201,129884768,8,1,1437
1538323201,133785608,8,1,1437
1538323201,133785624,8,1,1437
1538323201,133785672,24,1,1437
1538323201,134342000,8,1,1437
1538323201,93292384,8,1,1437
1538323201,93292440,8,1,1437
1538323201,93292456,16,1,1437
1538323201,93292496,16,1,1437
1538323201,93292552,16,1,1437
1538323201,93292592,24,1,1437
1538323201,93292632,16,1,1437
1538323201,93292664,64,1,1437
1538323201,93292736,8,1,1437
1538323201,93292760,8,1,1437
1538323201,93292776,32,1,1437
1538323201,93292816,8,1,1437
1538323201,93292832,40,1,1437
1538323201,93292880,8,1,1437
1538323201,93292896,8,1,1437
1538323201,93292928,48,1,1437
1538323201,93292984,8,1,1437
1538323201,93293000,8,1,1437
1538323201,93604344,7,1,1437
1538323201,5269456,8,1,1437
1538323201,72872064,8,1,1437
1538323201,120594320,8,1,1437
1538323201,120594344,16,1,1437
1538323201,120594368,48,1,1437
1538323201,120594424,8,1,1437
1538323201,5151656,8,1,1437
1538323201,5143040,8,1,1437
1538323201,5143104,40,1,1437
1538323201,123711952,8,1,1437
1538323201,123711992,16,1,1437
1538323201,79340352,8,1,1437
1538323201,123712064,16,1,1437
1538323201,79593736,8,1,1437
1538323201,127759280,16,1,1437
1538323201,83854928,16,1,1437
1538323201,83855056,8,1,1437
1538323201,83855080,8,1,1437
1538323201,83855104,16,1,1437
1538323201,82964512,8,1,1437
1538323201,83105536,8,1,1437
1538323201,84173072,8,1,1437
1538323201,84173128,16,1,1437
1538323201,86747864,8,1,1437
1538323201,130823896,24,1,1437
1538323201,130823944,40,1,1437
1538323201,87364200,8,1,1437
1538323201,87364216,16,1,1437
1538323201,87364240,16,1,1437
1538323201,131880096,8,1,1437
1538323201,131880112,8,1,1437
1538323201,19447208,16,1,1437
1538323201,93293120,16,1,1437
1538323201,93293144,8,1,1437
1538323201,93293168,176,1,1437
1538323201,93293368,8,1,1437
1538323201,93293472,8,1,1437
1538323201,93293488,16,1,1437
1538323201,93293520,152,1,1437
1538323201,6064792,72,1,1437
1538323201,6024960,8,1,1437
1538323201,6024952,8,1,1437
1538323201,120596520,8,1,1437
1538323201,6025088,8,1,1437
1538323202,120596520,8,1,1437
1538323202,6024960,16,1,1437
1538323202,31826672,8,1,1437
1538323202,1644936,8,1,1437
1538323202,48160240,8,1,1437
1538323202,93293696,8,1,1437
1538323202,77221312,8,1,1437
1538323202,30647712,8,1,1437
1538323202,93287360,8,1,1437
1538323202,12091912,8,1,1437
1538323202,93291072,8,1,1437
1538323202,2300832,8,1,1437
1538323202,31131496,8,1,1437
1538323202,93293744,8,1,1437
1538323202,18023216,8,1,1437
1538323202,120561576,7,1,1437
1538323202,30647744,16,1,1437
1538323202,1095632,8,1,1437
1538323202,9849920,4,1,1437
1538323202,73568848,8,1,1437
1538323202,120561584,2,1,1437
1538323202,93293760,32,1,1437
1538323202,30647768,24,1,1437
1538323202,123643704,8,1,1437
1538323202,123395784,8,1,1437
1538323202,16042728,8,1,1437
1538323202,93293800,24,1,1437
1538323202,3238192,8,1,1437
1538323202,30647800,16,1,1437
1538323202,31822568,8,1,1437
1538323202,93294168,8,1,1437
1538323202,86895120,8,1,1437
1538323202,78344504,32,1,1437
