1538323200,24898568,72,1,1438
1538323200,24899280,128,1,1438
1538323200,24899792,128,1,1438
1538323200,24900432,128,1,1438
1538323200,24900944,96,1,1438
1538323200,24901048,32,1,1438
1538323200,24901592,128,1,1438
1538323200,24902488,128,1,1438
1538323200,24902872,128,1,1438
1538323200,24903384,128,1,1438
1538323200,24904088,128,1,1438
1538323200,24904856,128,1,1438
1538323200,24905496,128,1,1438
1538323200,24906264,128,1,1438
1538323200,24907800,128,1,1438
1538323200,24908440,128,1,1438
1538323200,24909080,128,1,1438
1538323200,24909856,56,1,1438
1538323201,24909912,72,1,1438
1538323201,19623080,8,1,1438
1538323201,18257360,8,1,1438
1538323201,24910496,128,1,1438
1538323201,22184488,7,1,1438
1538323201,19623104,16,1,1438
1538323201,24911008,128,1,1438
1538323201,24912800,128,1,1438
1538323201,24914592,128,1,1438
1538323201,24915232,128,1,1438
1538323201,24915872,128,1,1438
1538323201,24916256,128,1,1438
1538323201,24916896,128,1,1438
1538323201,24917544,128,1,1438
1538323201,24918440,128,1,1438
1538323201,24919080,128,1,1438
1538323201,24919720,128,1,1438
1538323201,24920232,128,1,1438
1538323201,24920744,128,1,1438
1538323201,24922664,128,1,1438
1538323201,24923048,56,1,1438
1538323202,15408016,8,1,1438
1538323203,22184488,8,1,1438
1538323205,54432152,16,1,1438
1538323205,54432168,8,1,1438
1538323205,15481488,1,1,1438
1538323205,15481489,30,1,1438
1538323205,15481519,8,1,1438
1538323205,15481527,8,1,1438
1538323205,15481535,8,1,1438
1538323205,15481543,8,1,1438
1538323205,15393312,8,1,1438
1538323205,15516352,1,1,1438
1538323205,15393304,8,1,1438
1538323205,15532504,8,1,1438
1538323205,15516360,8,1,1438
1538323205,15529160,8,1,1438
1538323205,15537624,8,1,1438
1538323205,15393312,8,1,1438
1538323205,15516352,1,1,1438
1538323205,15393304,8,1,1438
1538323205,18256344,16,1,1438
1538323207,15714624,40,1,1438
1538323207,15393312,8,1,1438
1538323207,15393296,8,1,1438
1538323207,3275776,8,1,1438
1538323207,15395088,8,1,1438
1538323207,22184488,10,1,1438
1538323207,15409216,8,1,1438
1538323207,18122120,8,1,1438
1538323207,15408016,8,1,1438
1538323209,18257312,8,1,1438
1538323209,22184496,2,1,1438
1538323210,54432176,16,1,1438
1538323210,15395184,8,1,1438
1538323210,54432192,8,1,1438
